ReducedPer,ReducedCases,EfficientPer,EfficientCases
3.871342667319706266e+01,6.000000000000000000e+00,4.136480128462179806e+01,4.100000000000000000e+01
3.909657738317717701e+01,1.600000000000000000e+01,2.437230723425535217e+01,3.700000000000000000e+01
1.249602911549818529e+01,3.500000000000000000e+01,2.557410723833741883e+01,3.000000000000000000e+01
6.902525731379993701e+00,2.300000000000000000e+01,6.156575355775273373e+00,2.700000000000000000e+01
4.854399187242884040e+01,1.500000000000000000e+01,4.014004883811690405e+01,4.800000000000000000e+01
1.228623795824438325e+01,2.700000000000000000e+01,2.265427208388213387e+01,3.300000000000000000e+01
2.676159235780787427e+01,1.600000000000000000e+01,3.793931621355468309e+01,5.400000000000000000e+01
1.429193013819332059e+01,3.900000000000000000e+01,4.289401628945088696e+00,3.800000000000000000e+01
3.780692125904511158e+01,1.400000000000000000e+01,1.010923635247706898e+01,3.300000000000000000e+01
3.215411109582348814e+01,1.800000000000000000e+01,7.123617743141153369e+00,4.000000000000000000e+01
2.839198899284269828e+01,1.200000000000000000e+01,3.768814728946608028e+01,4.300000000000000000e+01
3.007436110629317838e+01,2.100000000000000000e+01,3.437836124151603201e+01,3.200000000000000000e+01
7.424870368808145216e+00,3.200000000000000000e+01,1.157284357573789002e+01,4.100000000000000000e+01
3.441470648207965155e+01,1.600000000000000000e+01,4.178211716805591180e+01,3.500000000000000000e+01
3.994544043572094694e+01,1.700000000000000000e+01,2.120663243500020556e+01,3.400000000000000000e+01
4.627860056070706207e+01,1.400000000000000000e+01,1.727820322333252179e+01,4.300000000000000000e+01
4.520185226330015382e+01,8.000000000000000000e+00,1.499875223029857274e+01,3.400000000000000000e+01
4.422956845497106571e+01,1.300000000000000000e+01,1.606336815175879451e+01,4.700000000000000000e+01
1.622213079807699465e-01,3.900000000000000000e+01,3.943791678644534926e+01,4.400000000000000000e+01
1.403086947218912250e+00,5.300000000000000000e+01,5.805767820594365247e+00,2.200000000000000000e+01
1.812469081669163629e+01,2.900000000000000000e+01,7.761403041255999113e+00,2.500000000000000000e+01
8.912025475853235790e-01,5.200000000000000000e+01,6.957349737497809272e+00,3.100000000000000000e+01
2.365666122630955925e+01,1.500000000000000000e+01,1.451908795918228634e+01,4.600000000000000000e+01
1.295130937197876975e+01,4.000000000000000000e+01,1.077829400084429068e+01,3.000000000000000000e+01
4.464801850141353157e+01,1.100000000000000000e+01,4.713317297738217349e+01,4.800000000000000000e+01
4.159200916807673565e+01,1.100000000000000000e+01,2.726168742725993965e+01,3.900000000000000000e+01
9.257740647547475277e+00,3.200000000000000000e+01,4.819039710123927733e+01,4.300000000000000000e+01
2.965496032358169032e+01,1.700000000000000000e+01,2.532832592816046713e+01,3.400000000000000000e+01
4.567566257238262750e+01,1.400000000000000000e+01,2.489523221522404839e+01,4.400000000000000000e+01
1.135441953551141836e+01,3.000000000000000000e+01,4.995628693284886168e+01,4.700000000000000000e+01
3.616336992882795975e+00,3.900000000000000000e+01,3.637362274183728772e+01,3.500000000000000000e+01
1.309576369314615718e+01,3.900000000000000000e+01,7.602538627025268170e+00,4.800000000000000000e+01
2.101815393016347500e+01,2.200000000000000000e+01,4.376248546076081425e+01,4.200000000000000000e+01
1.688863670635043501e+00,3.000000000000000000e+01,3.972814507208297385e+01,4.000000000000000000e+01
1.974105353305032295e+01,1.500000000000000000e+01,1.506762856500385439e+01,4.600000000000000000e+01
4.478817528050493735e+01,1.100000000000000000e+01,6.171729784054313939e+00,4.600000000000000000e+01
1.021696381103913609e+01,2.700000000000000000e+01,5.106162549974246900e+00,3.200000000000000000e+01
1.048185867403450544e+01,3.200000000000000000e+01,3.695537670187407286e+01,3.900000000000000000e+01
3.149763008769390638e+00,1.900000000000000000e+01,1.308404550035730018e+01,3.500000000000000000e+01
4.056304145178377496e+01,6.000000000000000000e+00,2.535467416023499254e+01,5.700000000000000000e+01
1.195254606240539985e+01,3.300000000000000000e+01,1.738468694699973938e+01,4.500000000000000000e+01
4.150208357828633154e+01,1.600000000000000000e+01,2.248646784395851483e+01,3.600000000000000000e+01
4.944627810801348744e+01,5.000000000000000000e+00,3.384468356129155531e+00,3.800000000000000000e+01
1.724470821179904334e+01,1.300000000000000000e+01,2.437657912602442423e+01,4.100000000000000000e+01
4.810431763891407542e+01,6.000000000000000000e+00,4.634421820470107178e+01,3.000000000000000000e+01
4.148025691218109046e+01,1.100000000000000000e+01,1.738695754153989270e+01,3.400000000000000000e+01
2.913382095953953588e+00,3.500000000000000000e+01,4.812558164202415867e+01,3.900000000000000000e+01
6.176295253856989298e+00,4.500000000000000000e+01,3.670061539604267153e+01,3.800000000000000000e+01
4.210243115821725723e+01,5.000000000000000000e+00,2.707983607430966089e+01,2.900000000000000000e+01
3.690460478055170768e+01,2.300000000000000000e+01,2.060094037999366989e+01,4.800000000000000000e+01
2.903745491110960586e+01,2.400000000000000000e+01,3.375774436503446907e+01,5.200000000000000000e+01
3.711878413796675602e+01,1.500000000000000000e+01,4.732999326465564849e+01,3.400000000000000000e+01
3.078461073998644082e+01,1.600000000000000000e+01,3.292444779703194513e+01,5.600000000000000000e+01
3.358250468385981691e+01,1.400000000000000000e+01,3.857368115844113277e+01,5.000000000000000000e+01
2.842995220778772136e+01,2.000000000000000000e+01,1.757827977447647783e+01,4.500000000000000000e+01
1.366140499095760319e+01,2.200000000000000000e+01,1.621406105429654687e+01,2.300000000000000000e+01
3.391736523971214012e+01,1.900000000000000000e+01,4.333072549791317840e+01,4.200000000000000000e+01
3.412350024620521083e+01,1.700000000000000000e+01,3.529612129931096831e+01,3.300000000000000000e+01
2.085550441396000210e+01,1.800000000000000000e+01,1.721233784858211546e+00,2.900000000000000000e+01
4.388827280921736573e+00,3.300000000000000000e+01,1.364020634828196954e+01,2.500000000000000000e+01
3.101927402767258357e+01,1.700000000000000000e+01,2.872619191776930592e+01,3.700000000000000000e+01
3.282414969980440844e+01,1.600000000000000000e+01,5.473469097009231454e+00,6.100000000000000000e+01
7.637014125774999052e+00,3.600000000000000000e+01,2.319591234725431050e+01,4.700000000000000000e+01
4.298850859018732251e+01,7.000000000000000000e+00,4.417655717544636218e+01,5.100000000000000000e+01
6.237149233255179226e+00,3.300000000000000000e+01,8.236225070231583345e+00,4.000000000000000000e+01
7.635576974989288779e+00,4.100000000000000000e+01,4.635411339012751597e+01,2.600000000000000000e+01
2.590999331366160519e+01,2.100000000000000000e+01,7.544078649923857682e+00,2.700000000000000000e+01
3.249542217657797050e+00,5.500000000000000000e+01,1.834950327826348015e+01,3.200000000000000000e+01
2.750273728995129474e+01,1.900000000000000000e+01,3.116690530816822502e+01,3.900000000000000000e+01
2.341235817136750796e+01,2.400000000000000000e+01,1.005421637871177865e+01,4.200000000000000000e+01
3.191705367649340275e+01,1.200000000000000000e+01,4.705924607197229648e+01,3.000000000000000000e+01
3.310950129532916719e+01,2.200000000000000000e+01,3.563623841463805775e+01,3.600000000000000000e+01
3.733804175202335784e+01,2.000000000000000000e+01,2.250987546231701941e+01,3.500000000000000000e+01
1.179453437386621673e+01,2.100000000000000000e+01,4.222256285726135872e+01,3.700000000000000000e+01
2.873172636082577114e+01,2.100000000000000000e+01,3.352001780597493052e+01,6.300000000000000000e+01
3.135806054087975170e+01,1.400000000000000000e+01,6.195230919448214024e+00,2.400000000000000000e+01
4.666679985113655249e+01,1.400000000000000000e+01,9.544463866306674760e+00,3.400000000000000000e+01
3.818376861420335899e+01,1.200000000000000000e+01,3.335962549415660838e+00,3.000000000000000000e+01
4.914444510263156474e+01,9.000000000000000000e+00,3.879248184545082268e+01,2.900000000000000000e+01
1.523604621797927194e+01,1.500000000000000000e+01,8.883641247474361791e+00,3.200000000000000000e+01
2.827694772238174181e+01,1.600000000000000000e+01,2.958848217669851621e+00,2.500000000000000000e+01
1.501903750195858755e+01,2.300000000000000000e+01,1.439574124106108854e+01,3.400000000000000000e+01
2.072073940850474116e+01,1.800000000000000000e+01,3.961271540220860032e+01,4.700000000000000000e+01
2.786741526549289105e+01,2.900000000000000000e+01,2.713892228526396622e+01,3.100000000000000000e+01
3.630400058607855840e+01,5.000000000000000000e+00,4.711675299718262266e+01,5.000000000000000000e+01
4.392441865800466161e+01,9.000000000000000000e+00,1.982347226258320916e+01,4.000000000000000000e+01
4.773276937588819635e+01,6.000000000000000000e+00,1.065157454253353819e+01,2.600000000000000000e+01
2.758429391963613853e+01,2.900000000000000000e+01,2.868814468878204593e+01,3.300000000000000000e+01
4.022737086945631546e+01,7.000000000000000000e+00,3.422690131527929935e+01,4.200000000000000000e+01
1.508090734049132209e+01,2.800000000000000000e+01,1.092299500355944275e+01,4.600000000000000000e+01
4.685881439077722632e+01,8.000000000000000000e+00,2.904177211893890131e+01,4.200000000000000000e+01
1.093996321425633234e+01,3.100000000000000000e+01,4.572893770714054540e+01,3.000000000000000000e+01
4.652787392121826571e+01,1.500000000000000000e+01,2.774157288589439574e+01,4.100000000000000000e+01
1.737942034855901596e+01,1.500000000000000000e+01,2.965026375567957473e+01,4.400000000000000000e+01
4.931068809730265912e+01,7.000000000000000000e+00,2.548179123509363109e+01,3.500000000000000000e+01
3.911598353991274646e+00,3.200000000000000000e+01,4.488865825482933758e+01,5.400000000000000000e+01
4.585991995085157669e+01,1.000000000000000000e+01,1.313131111728071954e+00,4.700000000000000000e+01
1.841444996484720065e+01,2.800000000000000000e+01,4.745282483307144616e+01,4.000000000000000000e+01
3.736286466240238724e+01,2.200000000000000000e+01,4.929857864492676356e+01,4.100000000000000000e+01
4.310978045018235605e+01,5.000000000000000000e+00,8.795077925738215896e+00,4.400000000000000000e+01
4.654799182832283577e+01,1.100000000000000000e+01,2.391724158657322263e+01,5.400000000000000000e+01
1.894287339912498069e+01,2.200000000000000000e+01,3.260999291868586880e+01,4.500000000000000000e+01
2.968660935804838630e+01,2.300000000000000000e+01,4.078722208920644476e+01,2.300000000000000000e+01
3.437188919678604293e+01,2.000000000000000000e+01,3.578746211374128450e+01,2.500000000000000000e+01
3.236982372612977343e+01,2.000000000000000000e+01,4.986301532384405277e+01,3.500000000000000000e+01
4.828872412572624739e+01,6.000000000000000000e+00,2.834595299940434465e+00,4.100000000000000000e+01
4.897518785266319696e+01,3.000000000000000000e+00,3.091124980087111140e+01,2.600000000000000000e+01
1.957043833814209322e+01,1.300000000000000000e+01,2.673691380802632978e+01,3.200000000000000000e+01
2.073496764258941916e+00,4.500000000000000000e+01,1.686574206278270793e+01,4.100000000000000000e+01
4.455780845555220537e+01,9.000000000000000000e+00,3.340501160899512456e+01,2.800000000000000000e+01
2.650326003240572703e+01,1.600000000000000000e+01,4.359721618076331140e+01,5.000000000000000000e+01
1.769290607148505856e+01,1.800000000000000000e+01,3.605090329922244763e+01,5.500000000000000000e+01
4.302201238809387007e+01,1.300000000000000000e+01,1.130950273734443456e+00,3.000000000000000000e+01
1.009713612668644522e+01,3.800000000000000000e+01,3.058187097378695096e+00,5.100000000000000000e+01
2.257344423851968074e+01,1.700000000000000000e+01,1.818894695669310835e+01,4.800000000000000000e+01
4.286629580516192561e+01,1.600000000000000000e+01,1.224318053284786423e+01,3.200000000000000000e+01
3.307704758197495920e+01,1.200000000000000000e+01,1.326104548102665603e+01,3.300000000000000000e+01
4.366793023529399420e+01,1.000000000000000000e+01,1.174918840090335337e+01,4.300000000000000000e+01
3.355755617156621895e+01,2.400000000000000000e+01,1.141375528550812035e+01,2.700000000000000000e+01
4.570273582319450689e+00,3.500000000000000000e+01,4.166679648705666494e+01,6.400000000000000000e+01
2.214557174736937384e+01,1.600000000000000000e+01,3.355396152254363784e+01,3.600000000000000000e+01
1.129720523481609895e+01,2.200000000000000000e+01,4.419774181515958844e+01,4.300000000000000000e+01
9.644731272091222607e+00,2.500000000000000000e+01,4.092957309619740158e+01,2.300000000000000000e+01
5.427492364412778159e+00,3.600000000000000000e+01,4.515942779203678725e+01,4.600000000000000000e+01
2.605307864536790063e+01,2.100000000000000000e+01,2.116044442209858900e+01,2.600000000000000000e+01
2.463890559836692162e+01,1.200000000000000000e+01,4.722649578619020616e+01,4.400000000000000000e+01
5.468091401482988445e+00,2.500000000000000000e+01,2.078341888785115543e+01,2.800000000000000000e+01
2.306951441603081321e+01,2.700000000000000000e+01,1.382131365994103689e+01,4.400000000000000000e+01
4.803480398746336988e+01,6.000000000000000000e+00,2.092343879896334613e+01,2.500000000000000000e+01
4.202230585680663211e+01,9.000000000000000000e+00,1.852231147325477068e+01,4.000000000000000000e+01
1.288835121677756135e+01,2.200000000000000000e+01,3.160191903081328491e+01,4.600000000000000000e+01
2.068547393893680564e+01,2.900000000000000000e+01,3.067456813642699487e+01,3.600000000000000000e+01
9.492291846599986371e+00,3.300000000000000000e+01,2.450565848718773054e+01,4.800000000000000000e+01
3.990361159825567228e+01,1.000000000000000000e+01,2.860871120591995620e+01,2.000000000000000000e+01
2.900328388809156976e+01,2.100000000000000000e+01,4.746149672606381209e+00,5.000000000000000000e+01
4.179067739704145623e+01,1.400000000000000000e+01,3.259945214363557398e+01,3.500000000000000000e+01
4.082806760426274195e+01,1.000000000000000000e+01,1.567696837407422983e+01,3.600000000000000000e+01
2.502817953618310298e+01,2.000000000000000000e+01,1.292264649869533422e+01,4.400000000000000000e+01
1.281418357658857765e+01,3.400000000000000000e+01,4.090046668788830431e+01,5.300000000000000000e+01
4.429442408915394935e+01,1.200000000000000000e+01,3.188497979049109787e+01,6.000000000000000000e+01
1.485600685900612206e+01,3.100000000000000000e+01,1.273581595029327218e-03,3.500000000000000000e+01
1.916668879547602700e+01,2.000000000000000000e+01,1.677403463843609899e+01,3.500000000000000000e+01
3.233950216275427181e+01,1.800000000000000000e+01,1.286355305718873687e+01,4.000000000000000000e+01
1.794476138552858480e+00,3.400000000000000000e+01,3.552649011181012639e+01,6.100000000000000000e+01
9.680543518288731164e-01,2.800000000000000000e+01,2.462593903155693198e+01,4.200000000000000000e+01
3.496068584084375175e+01,1.000000000000000000e+01,1.327104261301224142e+01,4.400000000000000000e+01
4.548227997601367179e+01,5.000000000000000000e+00,3.310547457986218944e+01,4.300000000000000000e+01
3.800738626568534073e+01,1.300000000000000000e+01,1.435862679484662863e+01,4.400000000000000000e+01
2.912103300051058596e+01,1.900000000000000000e+01,4.580013765631028377e+01,1.800000000000000000e+01
2.849591333158184625e+01,7.000000000000000000e+00,2.004809484798932928e+01,4.900000000000000000e+01
3.539227864756981745e+01,1.500000000000000000e+01,1.577445578649205871e+01,4.200000000000000000e+01
3.869352914266824683e+01,1.600000000000000000e+01,9.675592955960897967e+00,4.200000000000000000e+01
2.083752598916329646e+01,2.800000000000000000e+01,8.372618267195075958e+00,3.400000000000000000e+01
4.700458616374311305e+01,1.400000000000000000e+01,8.121059072388447930e+00,3.400000000000000000e+01
4.122156623992385960e+01,1.300000000000000000e+01,1.810947960109637833e+01,2.800000000000000000e+01
2.246640342058314754e+00,4.700000000000000000e+01,1.589500162446394427e+01,3.400000000000000000e+01
2.460536232274628077e+01,8.000000000000000000e+00,1.147498564050179937e+01,4.800000000000000000e+01
1.175453652008713235e+01,4.000000000000000000e+01,2.286856828685828091e+01,3.500000000000000000e+01
2.410948221649611511e+01,2.000000000000000000e+01,1.912046827527649384e+01,5.800000000000000000e+01
